Date,Date_YMD,Status,TT,AN,AP,AR,AS,BR,CH,CT,DN,DD,DL,GA,GJ,HP,HR,JH,JK,KL,KA,LA,LD,ML,MN,MP,MH,MZ,NL,OR,PB,PY,RJ,SK,TN,TR,TG,UP,UT,UN,WB
30-Dec-20,2020-12-30,Confirmed,21945,5,349,2,76,474,67,1069,0,0,677,97,799,220,382,223,217,6268,973,11,0,21,41,866,3537,9,4,305,361,26,770,13,945,12,474,1025,449,0,1178
30-Dec-20,2020-12-30,Recovered,26407,9,472,11,115,558,30,1588,0,0,940,114,834,755,476,185,270,5707,1217,32,0,19,80,1061,4913,6,29,328,324,26,1142,17,1060,14,592,1202,724,0,1557
30-Dec-20,2020-12-30,Deceased,299,0,4,0,3,4,0,14,0,0,21,2,7,6,7,2,1,28,7,0,0,1,1,13,90,0,0,3,9,0,6,1,17,0,3,12,9,0,28
31-Dec-20,2020-12-31,Confirmed,19026,4,338,8,72,392,66,1035,3,0,574,85,780,163,271,240,227,5215,952,19,0,0,51,844,3509,5,6,315,283,36,689,12,937,6,415,0,304,0,1170
31-Dec-20,2020-12-31,Recovered,21969,6,328,15,72,299,78,1518,1,0,888,75,916,341,497,218,249,5376,1282,12,0,0,77,866,3612,7,21,329,453,15,957,15,1038,16,316,0,539,0,1537
31-Dec-20,2020-12-31,Deceased,244,0,4,0,2,4,1,21,0,0,13,2,4,3,6,3,3,30,9,0,0,0,1,11,58,0,0,2,10,0,7,0,13,0,3,0,5,0,29
01-Jan-21,2021-01-01,Confirmed,20159,1,326,0,40,463,51,932,0,0,585,69,734,193,286,128,256,4991,877,59,0,0,18,780,3524,12,2,245,248,32,609,12,921,4,461,1786,361,0,1153
01-Jan-21,2021-01-01,Recovered,23838,4,350,2,82,404,64,1019,0,0,717,78,907,412,533,105,248,5111,1084,9,0,0,64,900,4279,2,14,301,408,50,942,5,1029,28,617,2082,492,0,1496
01-Jan-21,2021-01-01,Deceased,237,0,0,0,4,3,1,4,0,0,21,0,3,2,6,0,1,23,6,0,0,0,1,12,59,0,0,3,8,0,4,1,13,0,3,27,6,0,26
02-Jan-21,2021-01-02,Confirmed,18144,1,238,8,38,397,66,1147,0,0,494,95,741,149,239,151,244,5328,755,25,0,40,37,731,3218,3,0,251,242,10,467,10,910,8,293,682,263,0,863
02-Jan-21,2021-01-02,Recovered,20903,7,279,10,80,490,117,1963,0,0,496,104,922,339,425,205,260,4985,976,10,0,88,40,855,2110,3,5,232,315,30,890,13,1007,16,535,1190,463,0,1443
02-Jan-21,2021-01-02,Deceased,216,0,3,0,2,3,1,11,0,0,14,0,5,2,4,4,1,21,3,0,0,0,1,9,51,0,0,4,15,0,5,1,11,0,2,8,7,0,28
03-Jan-21,2021-01-03,Confirmed,16678,1,232,5,15,282,16,714,1,0,424,65,715,67,218,137,182,4600,810,6,0,12,38,724,3282,4,1,192,207,50,502,9,867,6,394,737,267,0,896
03-Jan-21,2021-01-03,Recovered,19658,9,352,7,60,631,54,1237,3,0,708,83,938,433,450,159,205,4668,743,10,0,13,33,947,2064,18,9,244,263,38,801,33,1002,14,574,1179,244,0,1432
03-Jan-21,2021-01-03,Deceased,215,0,4,0,1,2,1,14,0,0,14,2,4,6,2,1,1,25,8,0,0,0,1,14,35,0,0,3,12,0,5,0,10,0,3,16,5,0,26
04-Jan-21,2021-01-04,Confirmed,16278,0,128,9,36,344,55,1147,0,0,384,40,698,122,244,160,133,3021,600,5,0,22,51,621,4875,0,5,183,222,29,457,1,838,1,238,711,301,0,597
04-Jan-21,2021-01-04,Recovered,29209,2,252,15,67,430,68,1349,1,0,727,88,898,304,391,232,419,5145,1283,21,0,18,47,857,10362,26,9,298,490,28,755,22,985,6,518,1054,695,0,1347
04-Jan-21,2021-01-04,Deceased,200,0,3,0,2,3,1,12,0,0,12,2,3,2,6,1,5,19,3,0,0,0,3,7,29,0,0,2,24,2,4,0,10,0,2,10,8,0,25
05-Jan-21,2021-01-05,Confirmed,17909,1,377,3,41,411,90,1021,0,0,442,80,655,102,259,151,137,5615,815,16,0,24,86,671,3160,11,2,198,211,47,397,17,820,1,253,729,254,0,812
05-Jan-21,2021-01-05,Recovered,21161,8,278,11,50,456,116,1651,1,0,557,70,868,307,300,255,215,4922,1377,22,0,12,751,839,2828,6,30,271,293,31,751,9,971,11,317,928,483,0,1166
05-Jan-21,2021-01-05,Deceased,265,0,4,0,3,7,1,25,0,0,12,1,4,4,4,2,6,24,8,0,0,2,2,14,64,0,0,2,4,0,5,0,11,0,3,20,9,0,24
06-Jan-21,2021-01-06,Confirmed,20472,0,289,9,43,408,78,1050,0,0,654,92,665,105,316,194,126,6394,784,12,0,19,66,730,4382,13,17,231,258,34,436,13,811,2,417,729,227,0,868
06-Jan-21,2021-01-06,Recovered,19689,3,428,0,79,424,61,1042,2,0,719,82,897,260,329,165,264,5110,1238,28,0,14,29,633,2570,7,22,230,235,35,564,42,943,9,472,1067,415,0,1271
06-Jan-21,2021-01-06,Deceased,222,0,3,0,0,5,1,10,0,0,16,0,4,2,7,2,3,25,6,0,0,0,0,8,66,0,1,0,8,0,4,0,11,2,2,9,5,0,22
07-Jan-21,2021-01-07,Confirmed,18123,9,295,4,57,377,43,1010,0,0,486,119,667,131,274,195,127,5051,761,11,0,11,47,774,3729,9,6,230,277,35,509,14,805,8,379,503,249,0,921
07-Jan-21,2021-01-07,Recovered,20503,5,368,13,48,423,57,1253,0,0,780,90,899,191,377,195,187,5638,812,15,0,27,35,750,3350,12,7,282,290,47,735,13,911,8,305,646,439,0,1295
07-Jan-21,2021-01-07,Deceased,233,0,1,0,2,4,2,7,0,0,19,0,3,1,6,1,3,25,7,0,0,0,1,12,72,0,2,1,10,1,4,0,12,0,3,10,6,0,18
08-Jan-21,2021-01-08,Confirmed,18453,1,319,7,50,452,54,960,1,0,444,83,685,136,281,207,122,5142,970,1,0,24,48,614,3693,3,4,245,299,20,471,14,790,5,346,767,269,0,926
08-Jan-21,2021-01-08,Recovered,19242,2,308,9,54,504,55,759,0,0,823,105,892,171,340,188,273,5325,657,13,0,5,58,809,2890,13,4,244,252,36,537,86,897,9,397,1001,390,0,1136
08-Jan-21,2021-01-08,Deceased,229,0,1,0,0,4,1,15,0,0,10,0,3,2,3,2,4,23,3,0,0,2,0,9,73,0,1,2,15,0,0,0,8,1,2,17,7,0,21
09-Jan-21,2021-01-09,Confirmed,18820,0,199,3,34,493,50,1014,0,0,519,81,675,84,279,236,127,5528,899,7,0,32,67,541,3581,16,11,206,248,36,430,5,761,0,298,1286,287,0,787
09-Jan-21,2021-01-09,Recovered,19460,7,423,16,56,411,59,770,1,0,603,89,851,175,211,205,272,5424,872,7,0,24,31,826,2401,1,25,269,301,51,1098,29,882,0,474,1375,243,0,978
09-Jan-21,2021-01-09,Deceased,213,0,1,0,1,2,1,15,0,0,12,2,5,3,6,2,2,22,4,0,0,0,1,10,57,0,1,1,2,0,4,0,7,0,2,24,6,0,20
10-Jan-21,2021-01-10,Confirmed,16086,1,227,5,25,359,44,661,0,0,399,66,671,86,234,145,113,4545,792,10,0,19,14,620,3558,17,3,260,299,30,475,4,724,8,351,275,223,0,823
10-Jan-21,2021-01-10,Recovered,16737,2,289,3,29,408,31,962,2,0,602,100,806,202,286,169,195,4659,593,16,0,27,39,816,2302,6,0,240,312,40,476,22,857,10,415,561,303,0,957
10-Jan-21,2021-01-10,Deceased,150,0,1,0,1,4,0,6,0,0,12,1,4,1,1,2,1,23,2,0,0,0,0,10,34,1,0,0,6,2,3,0,7,0,2,2,5,0,19
11-Jan-21,2021-01-11,Confirmed,12481,3,121,5,45,213,47,853,2,0,306,35,615,69,244,144,113,3110,496,3,0,20,33,485,2438,1,9,244,192,22,429,1,682,0,224,509,156,0,612
11-Jan-21,2021-01-11,Recovered,18578,9,213,8,64,378,29,1255,0,0,407,66,746,164,201,229,355,3922,797,17,0,24,46,650,4286,2,16,228,265,34,568,30,869,7,461,770,523,0,939
11-Jan-21,2021-01-11,Deceased,166,0,2,0,3,5,0,15,0,0,13,2,3,2,6,1,1,20,4,0,0,0,0,7,40,0,0,1,2,0,2,0,6,0,1,9,5,0,16
12-Jan-21,2021-01-12,Confirmed,15903,3,197,5,55,344,36,729,0,0,386,92,602,75,192,127,113,5507,751,13,0,20,32,471,2936,6,10,225,254,18,293,7,671,2,301,495,184,0,751
12-Jan-21,2021-01-12,Recovered,17762,2,234,7,56,214,24,1207,0,0,545,94,855,174,290,153,198,4270,1181,15,0,19,28,615,3282,5,12,181,315,28,675,16,827,3,293,789,276,0,879
12-Jan-21,2021-01-12,Deceased,200,0,2,0,0,4,1,12,0,0,16,0,3,0,8,0,1,25,5,1,0,0,0,8,50,0,0,2,9,1,3,0,8,0,2,10,11,0,18
13-Jan-21,2021-01-13,Confirmed,17015,3,203,1,53,294,37,671,1,0,357,96,583,93,225,152,121,6004,746,5,0,18,44,456,3556,4,6,210,258,29,373,8,673,6,331,466,209,0,723
13-Jan-21,2021-01-13,Recovered,17797,5,231,4,40,391,14,930,1,0,534,78,792,71,250,152,174,5158,765,49,0,9,56,655,3009,1,7,170,222,44,790,10,821,8,394,879,289,0,794
13-Jan-21,2021-01-13,Deceased,201,0,1,0,1,2,1,10,0,0,11,1,4,2,2,0,0,26,3,0,0,1,0,6,70,0,2,1,7,0,3,0,6,1,3,15,4,0,18
14-Jan-21,2021-01-14,Confirmed,15677,7,179,15,19,314,23,607,2,0,340,103,570,62,187,144,79,5490,408,7,0,18,18,420,3579,7,32,222,213,43,281,7,665,5,276,501,154,0,680
14-Jan-21,2021-01-14,Recovered,15943,0,219,5,31,238,41,970,0,0,390,67,737,81,329,173,237,4337,564,29,0,17,41,598,3309,5,11,210,253,22,384,155,826,6,238,539,187,0,694
14-Jan-21,2021-01-14,Deceased,189,0,4,0,0,2,1,10,0,0,4,2,3,0,6,0,3,19,3,0,0,0,0,8,70,0,0,1,10,1,2,1,4,0,1,14,3,0,17
15-Jan-21,2021-01-15,Confirmed,15155,3,94,4,15,346,26,521,2,0,295,80,535,51,161,96,144,5624,708,2,0,4,24,429,3145,0,4,186,241,28,310,13,621,5,202,472,141,0,623
15-Jan-21,2021-01-15,Recovered,16809,4,232,8,42,371,33,1009,0,0,427,61,738,95,236,133,179,4603,643,12,0,4,34,574,3500,7,22,256,257,32,377,12,805,4,253,956,234,0,656
15-Jan-21,2021-01-15,Deceased,176,0,1,0,1,2,0,7,0,0,10,1,3,0,7,1,5,23,3,0,0,0,0,6,45,0,2,2,12,0,0,0,5,1,2,15,6,0,16
16-Jan-21,2021-01-16,Confirmed,15050,3,114,6,32,239,39,566,0,0,299,83,505,71,167,119,109,5960,584,1,0,2,24,365,2910,4,15,178,175,16,238,5,610,4,249,523,226,0,609
16-Jan-21,2021-01-16,Recovered,17202,0,326,8,61,328,67,615,0,0,397,69,764,83,218,158,256,5011,676,12,0,15,79,793,3039,16,2,230,322,22,558,10,775,7,417,930,272,0,666
16-Jan-21,2021-01-16,Deceased,181,0,0,0,4,4,0,7,0,0,6,3,3,1,4,1,1,27,4,0,0,0,1,5,52,0,0,1,14,2,2,0,6,1,1,12,4,0,15
17-Jan-21,2021-01-17,Confirmed,13962,1,161,3,22,211,34,323,1,0,246,60,518,70,178,87,126,5005,745,7,0,12,21,355,3081,8,4,183,239,35,261,9,589,0,299,391,112,0,565
17-Jan-21,2021-01-17,Recovered,14513,1,251,7,30,383,43,351,0,0,385,59,704,126,211,111,182,4408,855,9,0,12,58,478,2342,7,4,228,195,37,496,6,770,0,379,666,98,0,621
17-Jan-21,2021-01-17,Deceased,145,0,1,0,3,4,0,7,0,0,8,0,2,2,2,0,0,21,4,0,0,0,0,2,50,0,0,1,5,0,1,0,7,0,2,6,5,0,12
18-Jan-21,2021-01-18,Confirmed,9987,5,81,1,33,144,27,471,0,0,161,53,495,35,119,100,82,3346,435,1,14,2,11,304,1924,1,3,134,124,23,213,0,551,3,206,376,120,0,389
18-Jan-21,2021-01-18,Recovered,17127,1,263,2,139,344,53,1301,2,0,362,66,700,103,280,131,194,3921,973,11,0,2,58,540,3854,5,4,255,278,20,626,9,758,5,346,622,330,0,569
18-Jan-21,2021-01-18,Deceased,137,0,1,0,2,3,0,7,0,0,8,0,2,1,4,4,1,17,9,0,0,0,0,3,35,0,0,1,5,1,3,0,8,0,2,4,6,0,10
19-Jan-21,2021-01-19,Confirmed,13787,1,179,3,23,189,31,383,0,0,231,112,485,41,153,101,113,6186,645,5,7,3,33,304,2294,6,5,122,208,37,209,14,543,3,256,334,116,0,412
19-Jan-21,2021-01-19,Recovered,17229,0,231,8,106,595,49,436,1,0,222,115,709,81,241,141,120,4296,807,6,0,18,93,725,4516,11,7,250,247,26,537,9,772,3,298,789,251,0,513
19-Jan-21,2021-01-19,Deceased,162,0,1,0,0,1,0,10,0,0,10,0,2,0,4,3,1,26,6,1,0,0,1,7,50,0,0,1,7,0,2,1,9,0,2,4,2,0,11
20-Jan-21,2021-01-20,Confirmed,15279,2,173,0,32,209,28,594,2,0,228,87,490,63,105,125,109,6815,501,6,9,7,19,280,3015,5,1,157,199,31,213,5,549,1,267,390,153,0,409
20-Jan-21,2021-01-20,Recovered,20071,3,196,6,98,257,42,718,0,0,405,84,707,72,204,170,113,7364,665,9,0,7,10,997,4589,17,7,270,202,32,438,1,713,2,351,682,131,0,509
20-Jan-21,2021-01-20,Deceased,152,0,0,0,2,3,0,10,0,0,10,0,2,0,4,0,0,18,4,0,0,0,0,7,59,0,0,0,4,0,2,0,9,0,2,7,3,0,6
21-Jan-21,2021-01-21,Confirmed,14495,0,139,1,21,168,16,560,0,0,227,55,471,39,133,67,117,6334,674,5,18,4,19,301,2886,12,3,143,180,35,265,5,596,2,226,195,162,0,416
21-Jan-21,2021-01-21,Recovered,17734,4,254,9,116,315,40,711,1,0,246,54,727,55,185,136,104,6229,815,8,0,6,43,704,3980,6,2,224,227,32,406,17,705,4,224,345,283,0,517
21-Jan-21,2021-01-21,Deceased,161,0,0,0,0,4,1,8,0,0,8,1,1,3,3,1,1,21,2,0,0,2,0,6,52,0,0,1,15,0,2,0,9,0,1,6,4,0,9
22-Jan-21,2021-01-22,Confirmed,14323,1,137,1,17,168,25,440,1,0,266,70,451,41,120,75,88,6753,324,0,2,2,15,347,2779,3,2,154,206,22,201,1,574,4,214,303,110,0,406
22-Jan-21,2021-01-22,Recovered,17166,3,167,2,103,458,33,763,1,0,319,80,700,81,209,127,97,6108,890,5,0,3,36,463,3419,8,5,212,217,27,416,9,689,5,351,484,183,0,493
22-Jan-21,2021-01-22,Deceased,153,0,4,0,0,4,1,8,0,0,7,1,2,0,5,2,4,19,3,0,0,0,2,4,50,0,0,0,8,0,0,0,8,0,2,8,3,0,8
23-Jan-21,2021-01-23,Confirmed,14896,1,158,1,19,149,22,377,0,0,197,85,423,27,136,78,94,6960,902,2,7,4,17,291,2697,0,4,130,211,36,203,5,586,2,221,319,122,0,410
23-Jan-21,2021-01-23,Recovered,16033,0,172,1,94,203,31,637,0,0,367,63,702,73,158,177,88,5283,542,8,0,10,18,454,3694,2,4,205,232,27,472,10,673,3,431,513,212,0,474
23-Jan-21,2021-01-23,Deceased,156,0,1,0,0,4,1,8,0,0,10,3,1,1,4,1,1,23,3,0,0,0,0,6,56,0,0,1,10,1,2,1,2,0,2,4,0,0,10
24-Jan-21,2021-01-24,Confirmed,13232,0,158,1,16,131,32,298,0,0,185,53,410,21,128,54,73,6036,573,12,0,5,16,252,2752,2,0,150,197,30,167,3,569,0,197,268,54,0,389
24-Jan-21,2021-01-24,Recovered,13148,1,155,20,99,267,22,366,2,0,315,102,704,52,175,109,73,5173,401,9,0,16,11,388,1743,5,1,182,232,43,468,9,642,0,376,508,25,0,454
24-Jan-21,2021-01-24,Deceased,131,0,0,0,1,3,1,8,0,0,9,0,1,2,1,2,0,20,4,0,0,0,0,3,45,0,0,1,2,1,0,1,7,0,1,8,2,0,8
25-Jan-21,2021-01-25,Confirmed,9098,1,56,1,25,82,61,484,0,0,148,57,390,35,118,74,64,3361,375,0,10,2,11,200,1842,0,3,130,159,18,193,1,540,1,148,194,62,0,252
25-Jan-21,2021-01-25,Recovered,16092,9,141,4,83,222,54,539,1,0,190,113,707,63,247,122,83,5606,1036,11,0,9,26,861,3080,9,10,140,258,26,370,13,627,3,302,456,254,0,417
25-Jan-21,2021-01-25,Deceased,116,0,2,0,0,4,0,13,0,0,5,1,3,0,4,1,0,17,3,0,0,0,0,2,30,0,0,1,5,0,2,0,4,0,1,7,4,0,7
26-Jan-21,2021-01-26,Confirmed,12733,0,172,1,8,160,0,321,1,0,157,70,380,12,96,65,74,6293,529,1,2,6,6,228,2405,5,2,99,129,32,125,6,523,1,189,301,39,0,295
26-Jan-21,2021-01-26,Recovered,13250,0,203,2,89,170,0,182,1,0,218,62,637,59,190,65,54,5290,738,4,0,12,21,515,2106,2,3,143,164,17,257,17,595,5,349,569,102,0,409
26-Jan-21,2021-01-26,Deceased,138,0,1,0,1,3,0,14,0,0,7,1,2,0,0,0,1,19,4,0,0,0,0,2,47,0,0,0,11,0,0,0,5,0,2,8,1,0,9
27-Jan-21,2021-01-27,Confirmed,11556,0,111,3,17,86,40,439,1,0,96,53,353,39,87,70,77,5659,428,0,0,1,4,185,2171,3,2,138,188,24,134,1,512,0,147,168,85,0,234
27-Jan-21,2021-01-27,Recovered,14261,5,97,2,94,710,37,944,0,0,212,90,462,68,117,117,129,5006,760,3,0,10,13,345,2556,6,40,108,204,36,305,3,564,4,399,333,96,0,386
27-Jan-21,2021-01-27,Deceased,123,0,2,0,2,4,0,3,0,0,9,0,1,1,0,2,1,20,3,0,0,0,1,6,32,0,0,0,10,1,1,0,8,0,1,4,3,0,8
28-Jan-21,2021-01-28,Confirmed,18912,0,117,3,29,134,36,6451,0,0,199,85,346,60,97,62,63,5771,550,17,0,8,15,226,2889,3,1,113,200,39,85,5,503,0,186,248,82,0,289
28-Jan-21,2021-01-28,Recovered,20315,2,128,3,95,281,24,6479,0,0,119,52,602,52,111,112,149,5594,644,2,0,7,23,321,3181,7,5,132,192,29,188,3,544,3,306,380,178,0,367
28-Jan-21,2021-01-28,Deceased,162,0,0,0,0,2,0,35,0,0,6,2,2,0,0,3,1,19,2,0,0,0,0,3,50,0,0,0,9,1,2,0,6,0,1,6,3,0,9
29-Jan-21,2021-01-29,Confirmed,13054,0,125,0,20,121,27,370,1,0,249,78,335,44,107,45,76,6268,468,9,1,4,15,171,2771,1,4,70,254,31,103,1,509,2,197,213,78,0,286
29-Jan-21,2021-01-29,Recovered,14886,3,175,2,102,278,26,455,0,0,267,103,463,40,154,86,215,6398,607,4,14,11,25,297,2613,5,3,157,208,27,265,8,531,2,356,521,116,0,349
29-Jan-21,2021-01-29,Deceased,137,0,0,0,0,3,0,7,0,0,6,1,1,0,1,1,1,22,2,0,0,0,1,3,56,0,0,0,11,0,2,0,6,0,2,4,0,0,7
30-Jan-21,2021-01-30,Confirmed,13073,0,129,1,29,123,17,413,0,0,183,93,323,94,97,49,76,6282,464,5,9,8,15,219,2630,3,2,108,224,43,104,3,505,2,186,242,82,0,310
30-Jan-21,2021-01-30,Recovered,14077,1,147,0,70,187,25,502,2,0,290,76,441,52,153,100,135,7032,547,2,16,17,21,283,1535,4,2,138,146,32,238,6,526,2,367,474,167,0,341
30-Jan-21,2021-01-30,Deceased,128,0,1,0,1,4,0,9,0,0,8,0,2,2,2,1,3,18,2,1,0,0,0,2,42,0,0,0,8,0,1,0,5,0,2,4,1,0,9
31-Jan-21,2021-01-31,Confirmed,11527,0,116,0,21,116,26,265,0,0,140,53,316,42,92,41,57,5266,522,1,8,3,16,226,2585,6,4,114,192,21,95,2,508,0,163,220,61,0,229
31-Jan-21,2021-01-31,Recovered,11882,0,127,1,54,162,12,195,0,0,211,60,335,32,110,63,70,5730,465,4,19,9,8,318,1670,8,0,141,242,41,194,9,523,0,276,369,86,0,338
31-Jan-21,2021-01-31,Deceased,116,0,0,0,0,2,0,3,0,0,4,2,0,3,1,1,0,21,4,0,0,0,0,3,40,0,0,0,6,1,0,0,6,0,1,8,1,0,9
01-Feb-21,2021-02-01,Confirmed,8579,0,64,0,13,75,32,322,0,0,121,60,298,25,92,42,44,3459,388,4,12,0,4,151,1948,0,5,79,194,28,96,1,502,1,118,171,51,0,179
01-Feb-21,2021-02-01,Recovered,13443,4,99,3,70,118,21,520,1,0,214,86,406,37,122,81,83,5215,470,3,7,6,9,260,3289,3,4,136,220,25,309,4,517,3,264,389,139,0,306
01-Feb-21,2021-02-01,Deceased,94,0,1,0,1,2,0,5,0,0,3,0,1,0,4,1,0,17,3,0,0,0,0,2,27,0,0,0,1,3,0,0,7,0,2,4,4,0,6
02-Feb-21,2021-02-02,Confirmed,11001,0,104,1,7,118,22,330,0,0,114,106,285,26,78,59,44,5716,395,2,20,4,5,168,1927,1,2,60,204,27,87,5,510,0,152,172,47,0,203
02-Feb-21,2021-02-02,Recovered,14250,0,147,0,37,173,15,276,0,0,160,62,422,38,103,81,83,5747,412,4,0,9,6,296,4011,1,0,138,171,26,235,2,521,2,221,462,80,0,309
02-Feb-21,2021-02-02,Deceased,113,0,2,0,0,4,1,5,0,0,2,0,1,1,1,2,2,16,3,0,0,1,0,3,30,0,0,0,12,0,2,2,4,0,1,6,3,0,9
03-Feb-21,2021-02-03,Confirmed,12925,0,95,0,14,92,36,351,0,0,150,63,283,59,69,46,65,6356,426,9,3,6,9,258,2992,3,16,71,187,23,92,2,514,0,185,195,54,0,201
03-Feb-21,2021-02-03,Recovered,17813,0,129,2,59,138,31,202,0,0,153,70,528,14,104,80,61,6380,433,5,5,10,35,250,7030,3,5,122,179,29,196,1,533,0,197,431,95,0,303
03-Feb-21,2021-02-03,Deceased,107,0,1,0,0,3,1,7,0,0,6,0,2,1,1,2,3,20,2,0,0,0,1,1,30,0,0,0,0,1,2,0,4,0,2,6,4,0,7
04-Feb-21,2021-02-04,Confirmed,12401,0,79,0,11,64,21,373,0,0,158,79,275,47,73,58,60,6102,474,5,4,20,13,166,2736,0,4,87,196,39,139,5,494,0,177,133,103,0,206
04-Feb-21,2021-02-04,Recovered,15788,0,87,1,30,109,19,387,0,0,165,56,330,16,128,64,75,6341,470,3,0,9,11,263,5339,5,6,112,160,25,192,9,517,5,198,263,92,0,301
04-Feb-21,2021-02-04,Deceased,120,0,0,0,1,2,1,6,0,0,7,2,1,1,2,0,2,17,2,0,0,0,0,2,46,0,0,1,7,0,0,0,4,0,2,6,4,0,4
05-Feb-21,2021-02-05,Confirmed,11711,3,97,0,7,90,24,336,0,0,154,56,267,71,84,41,66,5610,430,3,15,27,9,162,2628,4,5,97,199,50,116,2,489,1,169,158,47,0,194
05-Feb-21,2021-02-05,Recovered,14512,0,179,0,29,201,23,263,1,0,140,78,425,48,96,47,63,6653,470,3,2,9,11,299,3513,3,0,122,214,27,173,7,506,1,189,323,97,0,297
05-Feb-21,2021-02-05,Deceased,95,0,1,0,0,2,1,8,0,0,2,0,1,0,1,0,1,19,3,0,0,0,0,1,40,0,0,1,-1,2,1,0,4,0,1,2,3,0,2
06-Feb-21,2021-02-06,Confirmed,12069,3,75,1,9,88,0,260,0,0,123,65,252,87,71,41,65,5942,531,1,10,24,7,197,2768,1,22,82,183,35,97,3,477,0,161,144,47,0,197
06-Feb-21,2021-02-06,Recovered,11761,0,133,2,20,84,0,297,1,0,151,56,401,51,112,54,88,6178,434,1,0,3,11,315,1739,5,5,109,166,32,150,5,503,1,147,164,50,0,293
06-Feb-21,2021-02-06,Deceased,75,0,1,0,0,1,0,3,0,0,4,0,1,1,0,0,0,16,3,0,0,0,0,1,25,0,0,1,6,0,1,0,3,0,1,4,2,0,1
07-Feb-21,2021-02-07,Confirmed,11786,1,73,0,8,53,47,186,0,0,119,42,244,45,67,38,59,6075,487,3,2,40,9,184,2673,1,10,72,207,22,75,2,471,0,150,113,15,0,193
07-Feb-21,2021-02-07,Recovered,11756,0,82,0,24,84,63,210,0,0,179,48,355,77,90,34,60,5948,493,3,0,5,18,217,1622,0,0,106,185,27,138,7,498,3,186,670,35,0,289
07-Feb-21,2021-02-07,Deceased,86,0,0,0,0,1,2,6,0,0,2,2,1,1,2,1,0,19,3,0,0,0,1,0,30,0,0,0,2,0,0,0,1,0,2,1,4,0,5
08-Feb-21,2021-02-08,Confirmed,8715,4,62,1,19,56,26,265,0,0,125,57,232,29,76,38,43,3742,328,6,1,1,4,193,2216,1,2,72,192,26,101,0,464,0,101,70,43,0,119
08-Feb-21,2021-02-08,Recovered,13600,0,102,3,26,129,25,362,1,0,138,85,450,35,89,31,80,5959,350,7,11,3,18,190,3423,3,11,83,245,28,93,3,495,0,197,504,142,0,279
08-Feb-21,2021-02-08,Deceased,78,0,1,0,1,1,1,3,0,0,3,0,1,0,0,0,0,16,3,0,0,1,0,3,15,0,0,1,11,1,2,0,4,0,1,4,3,0,2
09-Feb-21,2021-02-09,Confirmed,10731,2,70,0,27,92,21,206,0,0,100,59,234,68,93,61,55,5214,366,5,12,7,7,167,2515,3,6,105,185,35,90,0,469,1,149,107,54,0,146
09-Feb-21,2021-02-09,Recovered,12928,0,115,1,17,120,21,222,0,0,144,98,353,72,105,35,55,6475,513,17,16,4,15,219,2554,3,3,108,212,37,125,4,491,2,186,243,67,0,276
09-Feb-21,2021-02-09,Deceased,94,0,0,0,1,1,1,2,0,0,0,2,1,3,4,0,0,19,2,0,0,0,0,2,35,0,0,0,8,0,0,0,4,0,1,0,2,0,6
10-Feb-21,2021-02-10,Confirmed,12539,0,50,0,11,64,17,222,0,0,127,72,255,83,77,45,45,5980,415,4,15,31,11,141,3451,2,2,92,229,19,107,1,479,0,157,121,35,0,179
10-Feb-21,2021-02-10,Recovered,11796,0,121,0,17,60,26,312,0,0,131,64,495,49,107,42,32,5745,322,3,25,4,39,175,2421,3,3,81,180,32,89,3,493,0,163,166,110,0,283
10-Feb-21,2021-02-10,Deceased,110,0,1,0,0,2,1,9,0,0,2,2,0,1,0,3,1,18,3,0,0,0,0,2,30,0,0,0,14,1,3,0,5,0,1,5,1,0,5
11-Feb-21,2021-02-11,Confirmed,9353,0,87,1,10,57,13,254,0,0,142,45,285,36,106,45,65,5281,430,0,6,7,7,169,652,2,7,95,306,25,111,2,481,0,146,215,48,0,217
11-Feb-21,2021-02-11,Recovered,15722,0,79,0,23,113,30,848,0,0,135,59,302,30,81,53,40,5692,340,8,1,5,3,199,6107,2,5,60,187,22,174,0,490,2,118,151,77,0,286
11-Feb-21,2021-02-11,Deceased,85,0,0,0,0,1,1,4,0,0,2,0,2,1,1,0,2,16,7,0,0,0,0,1,25,0,0,0,7,0,2,0,6,0,0,0,2,0,5
12-Feb-21,2021-02-12,Confirmed,12137,0,68,0,8,78,19,229,2,0,141,39,268,30,104,36,91,5397,380,1,1,1,11,161,3670,1,1,58,246,19,108,3,483,0,143,103,49,0,188
12-Feb-21,2021-02-12,Recovered,11358,2,106,0,12,86,17,410,0,0,136,127,281,17,114,51,84,5332,405,3,0,3,8,218,2422,2,13,71,162,31,85,4,486,2,152,189,63,0,264
12-Feb-21,2021-02-12,Deceased,104,0,1,0,0,1,0,7,0,0,3,1,1,1,1,0,1,18,8,0,0,0,0,1,36,0,0,0,8,0,1,0,6,0,1,2,2,0,4
13-Feb-21,2021-02-13,Confirmed,12198,2,54,0,3,44,17,229,0,0,126,41,279,59,82,41,60,5471,419,2,36,5,17,194,3611,1,7,59,260,24,110,0,477,0,151,88,44,0,185
13-Feb-21,2021-02-13,Recovered,11107,4,71,1,28,80,35,256,0,0,138,51,283,38,70,29,77,5835,430,3,15,3,7,227,1773,0,7,100,221,24,107,2,482,0,185,221,47,0,257
